"76","Av. Assis Brasil, 7625","-51.12122","-29.98709","2","4","3","3","3","3","5","4","5","3","2014-01-06",NULL,"235380",NULL,NULL,NULL,"PASSO DAREIA","4","Idoso indefinido"
"89","Usina do Gasômetro","-51.241277456248554","-30.035018274552918","2","4","3","3","3","3","5","4","5","3","2012-11-19",NULL,"224424",NULL,NULL,NULL,"CENTRO","4","Idoso indefinido"
"228","Rua Quintino Bocaiuva, 25","-51.19779562795867","-30.01805210592921","1","5","3","3","3","3","5","4","5","3",NULL,NULL,"Projetado",NULL,"0093.002.16.1",NULL,"MOINHOS DE VENTO","5","PCD Projetado"
"458","Barão de Santo Ângelo, 299","-51.204676584339154","-30.023621840096368","1","5","3","3","3","3","5","4","5","3",NULL,NULL,"Projetado",NULL,"0128.002.16.1",NULL,"MOINHOS DE VENTO","5","PCD Projetado"
"961","Rua Washington Luiz, 1010 - Centro Histórico, Porto Alegre - RS, 90010-460, Brasil","-51.23017468510881","-30.037384246855968","1","5","1","1","1","1","1","1","1","1","0000-00-00","0000-00-00",,,,,"CENTRO","5","PCD Projetado"
"229","Rua Quintino Bocaiuva, 25","-51.19779026354064","-30.01810552200009","1","6","3","3","3","3","5","4","5","3",NULL,NULL,"Projetado",NULL,"0093.002.16.1",NULL,"MOINHOS DE VENTO","6","Idoso Projetado"
"459","Barão de Santo Ângelo, 299","-51.204633668994916","-30.02358468316078","2","6","3","3","3","3","5","4","5","3",NULL,NULL,"Projetado",NULL,"0128.002.16.1",NULL,"MOINHOS DE VENTO","6","Idoso Projetado"
"991","R. Gomes de Freitas, 2 - Jardim Itu-Sabará, Porto Alegre - RS, 91010-004, Brasil","-51.14293897416212","-30.010185322837035","1","6","1","1","1","1","2","2","1","2","0000-00-00","0000-00-00",,,,,"ITU","6","Idoso Projetado"
"992","R. dos Andradas, 870 - Centro Histórico, Porto Alegre - RS, 90020-015, Brasil","-51.23294168809639","-30.03095300157274","2","6","1","1","2","2","2","2","1","2","0000-00-00","0000-00-00",,,,,"CENTRO","6","Idoso Projetado"
"235","Av. Alberto Bins 355","-51.2233335","-30.0282174","13","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"236","Av. Alberto Bins, 467","-51.2219504","-30.0281366","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"238","Av. Alberto Bins 781","-51.2187942","-30.0279477","15","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"239","Av. Alberto Bins 786","-51.2186066","-30.0278594","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"240","Av. Alberto Bins 870","-51.2180828","-30.0278214","9","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"241","Av. Alberto Bins 875","-51.2177411","-30.0278845","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"242","Av. Alberto Bins 998","-51.2165281","-30.0277167","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"243","Av. Cristovão Colombo 64","-51.216604","-30.0282342","23","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"INDEPENDENCIA","7","Parquimetro Ativo"
"244","R. Cel Vicente 558","-51.2209","-30.0284913","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"246","R. Pinto Bandeira 529","-51.2223922","-30.0289633","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"247","Av. dos Andradas 1774","-51.2238932","-30.0296387","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"248","R. Sarmento Leite, Defronte ao 77","-51.2191342","-30.0300839","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"249","Praça Dom Sebastião","-51.2189625","-30.0305347","11","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"INDEPENDENCIA","7","Parquimetro Ativo"
"251","R. Mal. Floriano 204","-51.2268431","-30.0304843","7","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"252","R. Gen. Vitorino 49","-51.2263362","-30.0303347","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"253","R. Gen. Vitorino 141","-51.22534410000003","-30.0303862","11","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"254","R. Gen. Vitorino 255","-51.224099300000034","-30.03046959999999","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"255","Praça Argentina","-51.2226587","-30.0322063","27","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"256","Av. Osvaldo Aranha 99","-51.2213651","-30.0320702","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"257","Praça Raul Pila","-51.2236294","-30.0319941","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"258","Lg. João Amorim Albuquerque, defronte ao 46","-51.2296043","-30.031887","32","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"259","R. Riachuelo 1270","-51.228854100000035","-30.0315543","14","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"262","R. Riachuelo 900","-51.2326355","-30.0321452","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"263","R. Riachuelo 949","-51.232234500000004","-30.0320979","13","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"264","R. Riachuelo 984","-51.231810800000005","-30.0319161","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"265","R. Jerônimo Coelho 72","-51.22869229999998","-30.0324592","8","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"268","Praça Mal Deodoro, defronte ao 148","-51.2296111","-30.0330234","14","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"271","R. Duque de Caxias 1220","-51.229283899999984","-30.03350080000001","23","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"272","R. Cel Genuino 449","-51.2285869","-30.037564","9","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"274","R. Cel Genuino 164","-51.2268185","-30.0354456","20","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"275","R. Cel Genuino 177","-51.226868","-30.0353582","15","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"276","R. José do Patrocínio 66","-51.2267416","-30.0364854","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"277","R. José do Patrocínio 31","-51.2270732","-30.0362944","13","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"279","Av. Wenceslau Escobar 2951","-51.2547326","-30.1142894","10","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"280","Av. Wenceslau Escobar 2970","-51.2544949","-30.1143104","8","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"281","Av. Wenceslau Escobar 3086","-51.2540603","-30.1153479","11","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"282","R. Armando Barbedo 318","-51.2560866","-30.1123383","28","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"283","R. Almirante Delamare","-51.2556419","-30.1138192","25","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"284","R. Dr. Mário Totta 645","-51.253933","-30.1144759","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"285","R. Dr. Mário Totta 506","-51.2553009","-30.1148829","29","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"TRISTEZA","7","Parquimetro Ativo"
"288","R. Castro Alves 389","-51.2066814","-30.0306382","27","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"289","R. Castro Alves 300","-51.2077562","-30.0303484","20","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"290","Miguel Tostes 139","-51.2058569","-30.0294335","8","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"291","Miguel Tostes 255","-51.2058369","-30.0303709","9","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"292","Lg. Caixeiros Viajantes","-51.2004905","-30.0292908","38","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"293","R. Dona Laura 59","-51.20510089999999","-30.029749","20","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"294","R. Dona Laura 207","-51.2036262","-30.029694","28","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"295","R. Dona Laura 380","-51.2018444","-30.0295193","32","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"296","R. Mariante 322","-51.204204800000014","-30.0305855","14","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"297","R. Mariante, defronte ao 284","-51.2043133","-30.0300112","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"298","R. Dr. Florencio Ygartua 368","-51.2029713","-30.0298502","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"299","R. Dr. Florencio Ygartua 451","-51.20292280000001","-30.0306144","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"300","R. Dr. Florencio Ygartua 288","-51.20297979999998","-30.0290521","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"301","R. Dr. Florencio Ygartua 36","-51.2031192","-30.02681919999999","28","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"302","R. Dr. Florencio Ygartua 83","-51.2031267","-30.0275036","17","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"303","R. Dr. Florencio Ygartua 155","-51.2031178","-30.0282271","21","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"304","R. Mariante, 86","-51.2043453","-30.0283518","33","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"305","R. 24 de Outubro 435","-51.2034976","-30.0268282","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"306","R. 24 de Outubro 529","-51.2027159","-30.0261872","24","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"307","R. 24 de Outubro 544","-51.2025957","-30.0259922","11","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"308","R. 24 de Outubro 676","-51.2013831","-30.0250317","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"309","R. Com. Caminha, defronte ao 362","-51.2013992","-30.0257211","36","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"310","R. Com. Caminha, defronte ao 312","-51.2012521","-30.0262859","20","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"313","Av. Goethe s/n","-51.2001687","-30.0250196","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"314","R. Fernando Gomes 156","-51.2046762","-30.0268277","34","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"315","R. Padre Chagas 66","-51.2046627","-30.026","22","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"316","R. Hilario Ribeiro 313","-51.2036759","-30.0260769","35","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"317","R. Hilario Ribeiro 202","-51.2045291","-30.0251547","38","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"318","R. Padre Chagas 185","-51.2036156","-30.0252378","21","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"319","24 de Outubro 600","-51.2021357","-30.0256061","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"320","R. Padre Chagas 277","-51.2029846","-30.0247701","10","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"321","R. Padre Chagas 327","-51.2026615","-30.0244722","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"322","R. Luciana de Abreu, defronte ao 267","-51.2039843","-30.0239606","49","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"323","R. Barão de Santo Angelo 299","-51.2044705","-30.0233005","25","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"324","R. Dinarte Ribeiro 51","-51.20369840000001","-30.0230836","27","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"325","R. Dinarte Ribeiro 131","-51.2030304","-30.0234643","46","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"326","Praça Mauricio Cardoso 99","-51.20252949999997","-30.0228584","34","7","3","3","3","3","5","4","5","3","0000-00-00","0000-00-00",,,,"AAE","MOINHOS DE VENTO","7","Parquimetro Ativo"
"327","Praça Mauricio Cardoso 100","-51.2030397","-30.0225305","25","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"328","Praça Mauricio Cardoso 160","-51.2024823","-30.0221762","23","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"330","R. Felix da Cunha 1157","-51.2019589","-30.0231979","10","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"331","R. Tobias da Silva 44","-51.2014764","-30.0227392","22","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"332","R. Tobias da Silva 123","-51.2005928","-30.0227281","13","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MOINHOS DE VENTO","7","Parquimetro Ativo"
"333","Lg Telmo Thompson Flores 15","-51.2303799","-30.0591028","82","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"PRAIA DE BELAS","7","Parquimetro Ativo"
"337","R. Grão Pará","-51.228221","-30.0596476","37","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MENINO DEUS","7","Parquimetro Ativo"
"338","R. Costa 159","-51.2280814","-30.0586122","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MENINO DEUS","7","Parquimetro Ativo"
"339","R. Ribeiro Cancela 86","-51.2286717","-30.0581046","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MENINO DEUS","7","Parquimetro Ativo"
"341","R. Praia de Belas 2166","-51.229582","-30.0576123","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MENINO DEUS","7","Parquimetro Ativo"
"342","R. Praia de Belas, defronte ao 2166","-51.2297939","-30.0576077","28","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MENINO DEUS","7","Parquimetro Ativo"
"343","R. Praia de Belas, defronte ao 2284","-51.2299582","-30.058845","7","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"MENINO DEUS","7","Parquimetro Ativo"
"344","R. Celeste Gobatto 226","-51.2306867","-30.0449858","21","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"PRAIA DE BELAS","7","Parquimetro Ativo"
"347","R. Dr. Vicente de Paula Dutra 111","-51.2294445","-30.0442038","24","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"PRAIA DE BELAS","7","Parquimetro Ativo"
"348","R. Dolores de Alcaras Caldas","-51.2313801","-30.0456481","21","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"PRAIA DE BELAS","7","Parquimetro Ativo"
"349","R. Dolores de Alcaras Caldas","-51.2304789","-30.0457131","40","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"PRAIA DE BELAS","7","Parquimetro Ativo"
"350","R. Dolores de Alcaras Caldas","-51.229988","-30.0457212","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"PRAIA DE BELAS","7","Parquimetro Ativo"
"366","R. José Bonifácio 519","-51.212377","-30.0375093","29","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"FARROUPILHA","7","Parquimetro Ativo"
"371","R. Jacinto Gomes 55","-51.209707","-30.0379628","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"SANTANA","7","Parquimetro Ativo"
"372","R. Francisco Ferrer 461","-51.2073065","-30.0364889","31","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"374","R. Ramiro Barcelos 1925","-51.2083793","-30.0360765","17","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"375","R. Fernandes Vieira, 332","-51.21086489999999","-30.032273","32","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"376","R. Ramiro Barcelos, 1805","-51.2084313","-30.0347878","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"377","R. Cesar Lombroso 49","-51.2082783","-30.0351782","25","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"RIO BRANCO","7","Parquimetro Ativo"
"379","Trav. Miranda e Castro 39","-51.2088444","-30.0393539","28","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"SANTANA","7","Parquimetro Ativo"
"380","Lg Faibes Lubianca Neto","-51.2110573","-30.0361826","16","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"FARROUPILHA","7","Parquimetro Ativo"
"383","R. Fernandes Vieira 456","-51.2109131","-30.0334458","31","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"384","R. Fernandes Vieira 550","-51.2109544","-30.0342521","30","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"385","Av. Osvaldo Aranha 374","-51.218451","-30.0326489","13","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"386","Av. Osvaldo Aranha 564","-51.2165344","-30.033076","14","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"387","Av. Osvaldo Aranha 632","-51.2158586","-30.0332128","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"389","Av. Osvaldo Aranha 908","-51.2132985","-30.0343902","14","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"390","Av. Osvaldo Aranha 1004","-51.2124022","-30.0348564","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"391","Av. Osvaldo Aranha 1092","-51.2116905","-30.03522","17","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"392","Av. Osvaldo Aranha 1200","-51.2106184","-30.0357664","5","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"BOM FIM","7","Parquimetro Ativo"
"393","Freitas e Castro, defronte ao 551","-51.2119312","-30.0480961","19","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"394","Freitas e Castro, defronte ao 451","-51.2130476","-30.048612","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"395","R. Marcílio Dias 1490","-51.2142008","-30.0503605","30","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"396","R. Gen Caldwell 1321","-51.21430409999999","-30.0517148","25","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"397","R. Vinte de Setembro 239","-51.21496","-30.0527163","28","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"398","R. Barão do Triunfo 712","-51.2143551","-30.0527877","22","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"399","R. Visconde do Herval 1350","-51.2147173","-30.0539552","18","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"AZENHA","7","Parquimetro Ativo"
"400","Av. Borges de Medeiros 328","-51.2279845","-30.0292838","49","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"402","Av. Borges de Medeiros 1012","-51.2278265","-30.0337607","11","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"403","Av. Borges de Medeiros 1001","-51.228190900000016","-30.0353825","12","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"404","Borges de Medeiros x Viaduto Otávio Rocha B/C","-51.2279186","-30.035555","30","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"405","Borges de Medeiros x Viaduto Otávio Rocha C/B","-51.2282437","-30.0365781","23","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"406","R. Demétrio Ribeiro 1164","-51.227788","-30.0360396","26","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"408","Av Maua x Rua João Manoel","-51.2342939","-30.0290623","26","7","3","3","3","3","5","4","5","3","0000-00-00","0000-00-00",,,,,"CENTRO","7","Parquimetro Ativo"
"409","Av. Mauá x R. Araújo Ribeiro","-51.2352414","-30.02951","41","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"410","R. Siqueira Campos 664","-51.2354324","-30.0299965","14","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"411","R. Siqueira Campos 718","-51.2345687","-30.0296999","9","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
"412","R. Siqueira Campos 832","-51.2335426","-30.0293442","10","7","3","3","3","3","5","4","5","3",NULL,NULL,NULL,NULL,NULL,NULL,"CENTRO","7","Parquimetro Ativo"
